# Australia - Nationwide locations
-38.575368,146.571833
-36.889428,145.854018
-33.295397,148.084409
-37.947284,141.202260
-36.299029,145.218287
-37.647115,143.881336
-31.500556,118.215644
-32.321930,134.224234
-28.504039,153.473569
-35.828041,147.670681
-36.918548,140.743445
-24.179004,133.495440
-35.044052,139.402247
-33.660551,115.303155
-34.480704,137.752062
-37.182524,144.998007
-33.158283,118.186013
-22.844147,113.940743
-32.050220,115.923221
-34.954369,146.689887
-23.135197,150.739758
-13.705942,131.953579
-37.329286,141.390891
-35.529323,139.771889
-33.613439,118.231379
-31.940468,149.806562
-26.881601,152.296301
-33.653824,115.533734
-34.448090,116.497666
-34.712031,139.124465
-35.499584,144.936710
-33.207844,138.304493
-31.459256,152.689491
-29.047542,149.185831
-35.741808,143.891800
-37.999640,145.877703
-35.989631,143.873974
-31.964825,118.059938
-20.430651,142.645971
-34.440871,138.278488
-37.713689,144.815976
-22.764656,117.498331
-36.026534,146.784355
